#1.2																																	
22283	32																																
NAME	Description	GM10832_0GY	GM10835_0GY	GM7057_0GY	GM13113_0GY	GM10860_0GY	GM03187_0GY	GM08390_0GY	GM09585_0GY	GM09583_0GY	GM00736_0GY	GM03189_0GY	GM09586_0GY	GM08436_0GY	GM13819_0GY	GM00718_0GY	NML37_0GY	NML47_0GY	NML50_0GY	GM10833_0GY	GM6990_0GY	GM10834_0GY	GM10861_0GY	BR51_0GY	BR258_0GY	GM03188_0GY	GM08388_0GY	GM09579_0GY	GM01526_0GY	GM015785_0GY	GM015786_0GY	GM01525_0GY	GM00719_0GY
210925_at	na	45.783108	6.0322294	56.65117	93.17236	33.90933	53.46871	57.18163	8.07095	9.39895	21.988344	65.96718	73.677704	32.8001	58.560658	82.76054	47.62122	35.81152	7.3765597	55.350475	31.84798	17.257425	27.09454	68.89141	71.31396	22.37452	52.864353	6.3788257	57.982655	11.375213	54.042027	52.80144	14.723137
215495_s_at	na	52.159584	5.04063	13.040777	9.899563	34.61873	14.640243	6.0971766	11.410652	6.5792646	2.355894	6.5146008	9.042731	10.73143	24.911894	6.3806314	5.236358	1.332935	3.6882799	9.52516	4.2276077	31.279083	25.916513	3.8393743	8.481224	2.3922443	7.5927258	4.3854423	2.9665546	12.621812	7.6865025	5.45367	19.017385
204266_s_at	na	87.357735	9.585461	27.182398	76.5178	48.239212	52.832176	66.739365	113.96738	21.523594	42.536976	63.33944	29.28612	47.512543	31.523582	43.163094	46.830826	36.611282	22.309595	37.577915	34.76033	27.4441	32.46109	59.25676	41.928303	45.874798	43.753082	57.27653	21.84463	58.20057	24.95157	36.812275	25.029333
201379_s_at	na	91.821266	73.87415	91.0314	38.66653	101.586105	58.454876	86.01963	122.59494	67.390465	78.00626	72.53652	72.34185	115.62251	99.17531	58.927006	119.34945	142.35745	43.449738	94.6708	99.6776	78.97669	57.33047	97.72294	82.0648	78.66262	127.27307	86.7786	124.19076	98.16964	71.07059	111.552345	71.03914
205870_at	na	6.2489476	1.9831988	2.28637	5.8232727	6.3846016	5.3044357	3.5429542	5.496595	2.1617584	4.450022	28.193441	4.315849	5.365715	9.209136	2.6273189	12.349901	4.798566	11.06484	1.6262468	1.691043	6.3516917	4.842985	6.085046	2.3890772	1.5479227	3.701454	14.219464	12.270748	2.4152849	4.6119018	4.833935	6.99349
210091_s_at	na	30.60709	2.4789984	4.57274	10.831287	3.405121	9.01754	15.160547	8.140527	4.0415487	22.511877	18.448914	2.8772328	2.5963137	7.083951	1.501325	2.1735828	1.332935	3.0585737	0.8131234	2.6305115	8.508869	6.8063574	1.7385846	3.1058002	2.5329645	5.979272	2.790736	1.8878074	3.2723212	9.2238035	12.518652	3.190013
216193_at	na	2.80565	2.8921647	3.0484934	10.598356	6.668361	6.047056	6.673937	2.1568916	3.6655905	9.947108	2.9562056	10.995139	3.375208	11.688519	6.7559624	7.4099407	2.2215583	2.4288673	4.7045	2.8184052	9.347773	9.424187	2.2456717	3.464162	1.125762	5.599635	3.3223047	3.5059278	2.8827593	10.288088	11.403129	4.78502
208678_at	na	127.14694	269.30185	242.94798	124.15217	171.67484	308.50595	220.73427	389.35373	254.89952	78.00626	322.39066	172.83948	182.69395	172.14001	96.0848	320.50464	284.09286	273.11264	337.96896	225.28452	183.36015	167.5411	292.0822	241.7746	240.91306	166.94505	293.55884	226.40204	258.5913	324.7252	116.75812	131.77208
215921_at	na	1.9129431	7.8501616	14.310983	31.911533	13.052963	8.805363	2.719011	5.1487093	2.067769	25.260418	4.0510964	12.536514	2.3366823	17.473745	6.9436283	3.3591733	0.97748566	2.1589932	1.5681666	1.5970963	14.620874	3.9267447	2.6803179	1.3139925	1.8293631	12.622907	3.7209814	11.326844	11.686862	4.848409	3.5944645	2.4538562
207834_at	na	7.2691836	24.459452	6.435708	39.59825	54.481937	23.97605	35.347145	28.735363	9.49294	18.32362	41.003666	58.469482	12.54885	24.911894	14.4502535	41.10047	13.595937	22.309595	30.317888	9.394684	14.740718	62.304348	48.97013	18.993164	3.940167	37.583992	8.239316	14.428242	29.450891	29.918232	29.375452	43.555946
1487_at	na	40.299335	110.7286	96.28158	86.41736	111.801476	163.27052	108.34847	176.51723	160.62805	120.54324	185.03658	116.21965	97.102135	70.72144	88.76584	135.45372	131.69397	125.58144	131.726	117.05776	119.96307	174.60924	106.56075	104.40267	97.800575	111.42325	131.69617	151.15944	89.98884	130.90704	95.68712	109.81007
216865_at	na	24.74073	13.965024	16.427992	57.6504	21.707645	31.508348	16.56125	14.750357	14.7563505	26.569248	18.120445	24.353722	14.452814	29.280329	1.501325	9.781121	4.798566	32.474854	11.035246	15.877015	30.799711	49.869656	22.818922	1.1945386	13.509145	12.148361	12.09319	22.923376	17.452381	14.89999	34.333332	12.269281
205158_at	na	20.659786	27.764782	7.1978316	14.558181	26.815327	7.4262094	20.59857	9.462493	5.169422	1.5705961	15.711685	22.298555	11.337237	22.668644	10.1339445	17.289862	11.996414	2.6087835	9.989802	3.476033	25.286922	24.47671	34.11972	10.034123	18.434353	26.289814	21.661427	9.57388	14.413796	11.115865	26.40072	24.293177
201172_x_at	na	691.59265	794.3537	862.97766	1105.723	1104.2523	1006.6758	764.7837	893.0923	986.3258	993.402	1068.7778	865.63605	864.8321	1080.7748	691.9232	1102.5004	1136.8158	1429.6133	851.8049	860.83484	913.56494	1285.7471	1258.2281	1066.3646	715.9846	817.35693	875.6267	1204.1515	1147.8837	866.68274	1162.2515	837.13306
221281_at	na	2.9331794	4.710097	16.004591	30.630413	9.789722	9.972339	4.943657	3.3397033	3.195643	6.9367995	19.98176	5.446191	6.4907846	28.09967	10.69694	15.313878	4.3542542	11.244756	4.065617	7.3278537	30.799711	46.204697	19.631517	3.2252543	4.3623276	2.1829085	6.3788257	4.9892054	3.6618834	19.630146	12.642599	8.956575
216940_x_at	na	24.99579	5.3711634	11.177809	3.4939635	14.329885	10.608871	14.418999	5.009555	7.4251704	14.39713	3.394162	22.298555	6.231153	2.951646	1.6889906	1.4819882	1.2440726	18.981148	8.712036	16.91043	18.216171	2.7487211	12.604738	1.4334464	9.006096	12.24327	19.668045	1.2135904	9.6611395	33.347595	12.022863	15.336601
219938_s_at	na	4.8461223	26.855816	28.113884	50.546005	23.268326	24.188225	31.145037	51.208782	49.06252	29.317793	31.259136	29.697151	18.001108	31.877779	61.929657	40.21128	28.347082	31.485317	18.818	27.33853	50.933372	28.403454	30.280348	26.040941	20.685877	27.61854	22.060104	26.564148	25.944834	4.4936476	27.020456	48.095585
214032_at	na	7.6517725	9.007028	2.032329	16.88749	7.803402	4.1374598	2.8014054	10.158264	2.255748	4.450022	7.937959	4.9323993	17.914566	4.486502	5.817634	1.6795866	2.132696	3.2384896	3.7752159	1.78499	11.265264	8.246164	4.4913435	6.689416	9.006096	0.85418165	3.1894128	1.8878074	1.6361606	2.6015856	1.7352587	12.269281
219547_at	na	179.43405	102.7958	113.64106	153.15207	155.07489	145.87198	158.19702	222.50772	97.93705	122.89914	205.40155	113.1369	131.0273	190.91248	104.71742	153.43518	140.5802	129.62955	115.986244	124.57352	116.367775	163.22168	129.16235	144.77808	100.47426	108.95562	99.93492	146.03539	121.69919	116.953094	142.41516	95.94578
203159_at	na	131.73802	106.7622	88.32163	162.23637	149.11592	164.96794	105.464676	161.21025	105.644196	130.62125	196.42343	158.65883	99.69845	119.954895	96.27247	130.90895	143.69038	109.65886	132.42296	97.61076	136.98082	159.55673	138.72456	137.01358	75.144615	108.386154	124.78577	149.94585	101.28614	110.68564	136.34175	118.03048
217594_at	na	11.987776	10.494427	1.0161645	8.385512	16.174324	19.944677	12.853508	11.549808	1.4098425	10.339757	6.5146008	4.5213656	10.817974	5.667161	17.828236	12.2511015	0.533174	0.8096224	4.994901	0.9394684	1.4381188	7.199032	3.5496101	10.989755	2.5329645	9.395998	1.3289219	0.9439037	3.194409	8.869041	2.726835	13.128131
215250_at	na	14.283308	12.642892	7.9599547	16.88749	31.355488	37.13105	13.924633	19.55118	7.6131496	7.7220974	24.580303	27.641985	14.6259	18.418272	20.080221	13.930689	1.9549713	2.6987414	12.08069	1.2213088	15.819306	28.92702	14.125999	24.249132	11.1168995	17.178543	11.030052	2.4271808	21.036352	30.39125	36.068592	2.4538562
215341_at	na	17.726604	14.047658	12.024612	23.060158	17.451244	15.488952	9.063371	8.001372	13.910446	22.64276	12.317523	13.564097	10.904518	14.049835	15.576247	11.361909	11.81869	17.09203	6.7373085	7.7036405	15.22009	43.19419	18.037815	9.317401	8.161775	9.20618	7.574855	18.069014	13.323023	12.416658	17.972322	14.600444
217955_at	na	116.562	69.24669	68.08302	51.47773	41.71273	85.40141	83.383	99.912796	68.80031	38.21784	85.34675	64.94325	74.08148	45.21922	44.10142	88.52409	90.995026	87.349266	62.958984	71.77538	26.485355	33.50822	74.68669	74.53921	56.850983	66.72108	80.39977	83.73774	75.808784	115.415794	20.451263	45.51903
205186_at	na	5.738829	3.7184978	2.3710504	3.6104288	5.958961	10.396694	4.202108	3.200549	3.8535693	5.889735	8.43066	5.1379156	14.539356	5.5490947	10.1339445	4.4459643	3.5544932	3.3284478	4.76258	4.133661	6.9509077	11.387559	7.0992203	4.7781544	3.6587262	3.5116358	4.3854423	4.7195187	5.6096935	5.0849175	16.856798	3.5580916
218538_s_at	na	67.84572	44.126175	27.013039	55.088158	44.69221	54.74177	46.387978	46.547115	41.543358	30.233974	51.405132	39.048157	60.061394	36.95461	20.830885	60.46512	56.87189	55.414158	41.178894	29.969042	29.361591	44.24132	61.42999	44.078476	42.356796	51.535625	31.495451	49.622364	55.55155	37.36823	55.52828	15.827373
216349_at	na	47.44099	15.61769	26.758999	43.55808	8.512802	7.744476	20.59857	14.611202	11.27874	6.805916	10.182487	24.970268	19.212723	40.496586	5.817634	8.101535	14.395699	8.27614	8.421636	5.730757	18.695545	8.1152725	59.401638	10.51194	27.862608	20.025814	4.3854423	9.439037	18.932716	23.650778	35.69675	9.815425
221524_s_at	na	404.5237	330.6984	482.25473	102.48959	383.0761	61.107094	105.052704	406.6089	226.98463	16.753025	141.51465	291.52533	127.565544	130.10855	7.881956	227.13937	193.4533	361.99118	568.19904	354.93115	162.50743	269.63647	207.10889	674.43646	118.76789	122.71743	214.6209	313.24118	387.9259	343.1728	319.2876	11.655817
205579_at	na	17.088957	4.7927303	2.7944522	13.509993	39.15889	6.5775	5.6852055	12.245579	10.808792	55.232628	38.102203	35.75989	12.721937	37.426872	9.195616	9.484725	3.8210804	5.3075247	7.956993	12.9646635	33.915634	35.340702	30.42523	25.204765	17.59003	26.479631	12.757651	25.88993	23.997023	9.933326	5.081829	30.673203
203190_at	na	122.30083	255.0063	212.46304	155.83078	169.54665	216.63315	186.21107	303.98257	217.11574	131.14476	278.92346	154.24023	246.21709	173.43872	126.48663	261.2251	116.94283	212.9307	232.90178	167.78906	154.47792	192.67227	237.38924	207.73026	286.64716	182.51015	170.23491	274.67596	191.04124	240.88316	149.23225	117.53972
201175_at	na	171.14464	202.45154	216.52771	211.03539	227.57556	215.46617	244.21663	241.98932	185.44128	240.56296	215.5293	158.7616	182.08813	257.26547	123.859314	290.37088	218.95677	247.4746	227.32607	231.67291	257.06372	304.5845	209.57187	233.65175	173.36734	201.8716	237.47835	240.5606	164.70683	195.47368	205.7521	182.81229
218291_at	na	64.40242	122.87569	142.85579	131.02364	103.7143	135.15701	137.10408	182.36172	101.79063	109.810844	171.1862	87.036285	128.86371	82.29189	54.798367	143.85165	107.345695	137.81572	133.35225	116.49408	62.31848	77.22598	152.34348	129.01016	183.92136	132.39816	107.908455	140.77649	182.08131	152.311	69.906136	90.5473
215776_at	na	7.524243	7.8501616	6.351028	11.064218	15.464923	17.928991	5.026051	7.8622184	6.1093173	12.564769	10.127741	9.967556	5.798434	5.431029	6.568297	7.50874	7.020124	9.355637	3.7171357	4.697342	12.823226	18.193916	14.415764	5.0170617	3.7994468	3.2269084	9.8340225	8.495133	8.492453	8.750788	18.592056	11.165047
222130_s_at	na	83.531845	151.13626	137.85965	121.473465	134.64415	182.04823	130.01817	182.08342	158.84225	109.28731	185.03658	192.36356	114.324356	123.14268	106.969406	255.69235	241.88327	173.61903	157.10706	137.63211	174.3719	125.65583	133.07416	157.55963	128.75903	138.56725	179.80315	188.91559	140.39816	148.52689	113.0397	132.14015
215937_at	na	3.8258862	0.4957997	1.7782878	15.024042	6.100842	4.4557257	0.8239428	5.9140577	2.255748	5.6279693	11.222632	1.0275831	0.6923503	14.640164	15.576247	0.7903937	1.1552103	1.6192448	1.5681666	2.1607773	2.037335	4.842985	3.332287	4.4197927	1.5479227	2.2778177	1.3289219	0.80906034	1.0907738	2.6015856	2.231047	2.3311634
216694_at	na	45.017925	28.177948	39.376373	66.7347	73.49386	62.061893	41.279533	35.97139	6.4852753	62.038544	52.44528	57.85293	32.8001	38.843666	80.88388	28.157776	41.676434	56.04386	39.378407	21.795668	75.86076	68.97981	65.26936	52.5597	36.446545	30.181084	55.15026	47.464874	33.19069	37.486485	43.753307	64.65911
201581_at	na	111.20575	85.69071	29.045366	35.172565	45.40161	63.441048	42.597843	100.33025	39.757557	42.275208	58.138706	48.707443	93.90002	26.564816	27.774513	78.841774	23.548517	23.92884	80.44114	34.008755	24.328175	43.32508	44.76855	23.651863	69.937965	76.21199	38.80452	44.09379	67.1605	63.857098	50.3225	53.494064
208315_x_at	na	45.017925	86.02124	105.51174	92.82296	100.45107	122.95682	81.73512	84.60581	60.15328	107.847595	123.33947	65.251526	72.09098	100.11984	66.43363	104.628365	113.83265	97.3346	94.55464	82.20348	93.9571	131.67683	121.266266	72.50849	45.31192	79.24908	59.40281	98.70535	110.09024	107.84754	133.86281	107.72429
207244_x_at	na	10.202363	5.866963	6.351028	6.987927	14.471764	8.911451	8.569005	4.105052	5.63937	15.051545	6.6240907	7.0903234	2.7694013	6.611687	8.632619	4.2483664	4.798566	7.1066856	7.20195	5.730757	13.662128	9.293296	7.751189	6.928324	4.0808873	4.8403625	5.1827955	7.5512295	7.4016795	3.5476165	6.3212996	12.146588
207482_at	na	24.6132	6.197496	26.84368	37.61834	64.98106	26.628267	29.579548	22.68215	9.022992	43.584038	30.21899	34.321278	28.905628	25.620289	54.42303	4.0507674	3.8210804	4.6778183	18.99224	4.8852353	42.30466	29.450584	31.004757	25.921488	26.455406	14.236361	43.721535	9.169351	35.45015	42.5714	29.871239	45.76442
207737_at	na	0.89270675	0.66106623	2.6250916	3.2610326	7.803402	14.9585085	5.355628	4.522515	0.8459055	1.439713	11.660588	1.2330998	0.2596314	11.334322	15.01325	5.0387597	0.44431165	4.4979024	5.1691413	0.6576279	3.115924	15.314304	1.4488205	0.23890772	6.050971	6.453817	1.4618142	9.978411	1.0128614	9.696818	3.8423584	16.686222
220898_at	na	5.738829	1.8179322	22.016897	29.232828	33.34181	43.496372	32.13377	11.132344	14.286404	25.914833	34.92702	40.589535	27.174751	24.793827	8.069622	17.191063	0.79976094	4.2280283	22.477055	13.434398	38.709362	63.22059	39.335476	17.201355	31.943497	21.449451	15.681279	2.2923377	17.841942	19.275383	41.02647	38.28016
204050_s_at	na	441.63477	310.20532	345.0725	269.38458	295.67798	400.06052	404.30875	428.87357	373.60825	166.09053	279.68988	257.92337	350.24274	376.98422	146.75452	488.95728	367.9789	338.9619	341.51184	350.7975	354.73596	324.34912	395.6004	376.87692	346.59396	264.32178	384.59	372.70712	380.68005	353.3426	278.88086	285.99695
203349_s_at	na	101.76858	7.1890955	52.24779	66.38531	16.174324	66.41153	58.829517	40.77221	90.69987	29.841324	94.8723	46.138485	66.46564	40.260452	29.838835	53.84557	66.469025	59.282356	44.431385	43.40344	28.642532	43.848648	31.22208	38.34469	37.713024	50.776352	23.920595	48.27393	69.887436	108.79358	11.031287	24.293177
200593_s_at	na	421.61267	454.56564	240.06886	416.82983	356.40265	679.39215	448.80164	464.01004	377.17984	247.23798	344.94537	407.23117	282.7386	363.76086	218.25513	683.69055	499.76175	411.55807	392.1578	369.58685	399.6772	327.7523	525.99426	554.7437	432.43332	400.32645	521.33606	639.15765	497.47076	475.61716	380.51743	248.08485
210311_at	na	19.63955	32.888046	25.742832	48.33316	39.72641	15.913306	28.343634	45.085995	12.594592	27.092783	32.95622	54.667423	31.761572	34.94749	48.417732	33.98693	27.191874	34.45393	27.297714	37.390842	53.210396	12.3038	35.858307	38.583595	25.892525	18.602179	14.352357	42.475666	32.177826	36.895214	18.220217	8.220418
AFFX-r2-Bs-thr-5_s_at	na	33.667797	29.334814	22.8637	48.10023	40.01017	39.677177	22.823215	17.672596	25.095196	34.683994	44.78104	42.850216	19.731983	37.426872	27.211515	17.882658	2.66587	9.445595	14.578141	21.607773	66.153465	44.372215	33.757515	29.98292	27.159006	29.326902	25.913977	32.22757	27.736818	30.627756	24.913357	74.84261
209726_at	na	2.2955315	6.445396	40.90062	35.0561	25.680286	16.762016	45.06967	30.961832	15.414277	18.454504	58.41243	8.631698	55.128395	65.054276	56.862686	29.837362	10.219168	6.746854	34.731987	5.730757	40.626858	67.40912	45.34808	39.419773	11.25762	31.130175	64.7185	5.663422	59.213436	42.334892	64.20457	49.4452
201255_x_at	na	236.43976	213.0286	278.51373	186.92705	283.76007	319.00876	268.44055	370.77667	309.6014	232.84085	249.96361	277.0364	201.82011	189.02342	219.38112	298.96643	264.54315	313.59375	284.8255	357.4677	264.01465	318.72076	203.55928	305.563	186.1729	285.29666	329.9713	253.10103	254.92943	279.7887	165.96509	248.20757
201818_at	na	46.80334	141.55081	163.68716	101.44141	119.888626	188.20137	192.14345	207.27032	95.7753	82.718056	195.38329	175.92223	165.12556	118.18391	49.168396	157.88115	153.19865	162.46423	95.135445	152.8515	108.098595	113.875595	194.14194	138.32758	140.01665	173.87341	175.01901	227.2111	129.10086	170.99513	141.42358	127.72321
212320_at	na	1951.5846	1439.8849	1169.4359	2947.1582	2523.0527	1830.4546	1956.9465	1465.2252	1568.6847	1924.5037	1691.0591	1811.218	1262.7605	2726.0222	1763.4939	1971.6371	2297.6245	2251.65	1335.9038	1677.2329	1897.7175	2419.3984	2076.6667	1751.4324	1263.1049	1448.8818	1182.076	1990.8278	1692.4135	1648.6957	2152.2166	2381.9583
211165_x_at	na	5.6113	2.8095317	3.895297	3.8433597	4.540161	5.0922585	3.2957711	2.4352002	4.511496	7.591214	4.81752	2.9799912	2.3366823	3.8961728	9.758613	3.1615748	3.465631	4.13807	2.7297714	2.8184052	5.2731023	15.968761	3.9118154	2.9863465	2.955125	2.8472722	1.7275984	5.5285788	3.350234	4.138886	5.081829	4.9077125
210126_at	na	5.4837704	3.1400647	2.7944522	5.0080147	9.9316025	4.4557257	2.636617	2.9222403	5.263412	4.057373	4.5437975	3.699299	2.423226	4.1323047	2.8149843	1.7783858	2.8435946	5.127609	4.4721785	2.348671	3.3556104	8.507947	8.185836	2.3890772	2.251524	1.328727	2.5249517	6.337639	4.2072706	4.0206323	3.7184114	4.416941
204284_at	na	30.73462	16.691923	22.69434	26.321192	11.208523	44.238995	11.617594	13.080504	3.195643	42.14433	13.083946	7.9123898	11.42378	41.559177	30.214167	15.313878	2.9324567	4.7677765	14.22966	15.125442	10.546205	6.675466	20.790575	19.709887	24.485323	25.150904	38.007168	5.798266	5.6876063	4.2571397	20.94705	35.33553
201689_s_at	na	234.39929	146.59143	64.69581	75.702545	81.864784	199.2346	144.84914	142.91147	69.270256	101.56521	137.18983	99.57281	146.34557	111.80835	54.42303	212.7147	161.46284	158.68599	204.50055	63.88385	66.75268	84.5559	123.22218	129.36853	150.28923	143.02797	86.11414	142.79915	200.70238	163.89989	95.68712	66.62219
221363_x_at	na	4.3360043	1.2394992	1.2702056	6.4055996	8.229042	7.956653	1.6478856	7.2360234	1.4098425	5.497086	9.963508	1.4386164	3.375208	3.5419755	7.6942906	3.0627754	1.4217973	3.0585737	3.4267344	1.5031494	5.7524753	7.5917068	5.070872	3.8225236	3.6587262	4.6505446	13.289219	8.090603	5.142219	9.342057	9.172082	3.6807842
219394_at	na	90.6735	46.522537	46.658882	42.509888	17.735004	60.89492	40.45559	58.65354	50.002415	22.380995	44.616806	41.925392	41.627563	57.14387	18.578897	54.635963	84.24149	67.37858	45.65107	50.26156	56.566006	31.283066	41.508705	50.40953	15.479227	52.864353	45.183346	78.074326	36.85257	42.92616	29.251503	12.882745
211453_s_at	na	6.121418	4.627464	27.690483	6.8714614	5.5333214	7.3201213	32.71053	2.2264688	4.511496	2.879426	3.0656946	5.035157	3.375208	1.8890536	5.817634	1.6795866	22.393309	4.3179865	11.84837	23.580656	2.2770214	6.1519	9.779538	2.9863465	3.2365656	3.3218174	2.5249517	4.9892054	33.96981	2.8380933	3.0986762	2.9446275
206530_at	na	42.467335	58.339096	39.630413	48.682556	76.18958	79.14217	32.62813	46.060074	40.415485	50.259075	51.733597	66.0736	33.405903	51.594776	25.147194	67.57866	56.07213	59.102436	45.825314	47.443153	31.039396	60.864544	67.73236	54.590416	24.907486	35.401085	71.76178	58.387184	67.86171	57.471386	52.925392	48.954433
218540_at	na	168.59404	59.826496	148.61406	178.65799	141.02876	94.63113	144.76674	148.47763	104.140366	39.919315	168.6132	126.08445	92.342224	127.983376	149.5695	117.27466	96.41563	137.90569	172.67256	125.04325	176.16956	171.59875	124.45368	131.87706	101.4593	94.33962	154.8194	139.42805	99.1825	108.20231	140.55595	207.35085
206262_at	na	10.202363	1.7352989	4.064658	5.473876	2.4119606	5.198347	10.052102	1.6002744	1.2218634	14.920662	10.34672	1.8496495	2.2501385	20.661524	24.584198	1.2843897	1.6883843	3.1485317	2.3232098	1.1273621	29.481436	10.733102	5.505518	7.8839545	6.8952923	1.4236361	1.5947064	2.0226507	11.998511	4.6119018	18.592056	4.78502
205060_at	na	81.10879	49.249435	15.3271475	45.30506	25.254644	54.5296	49.93093	40.633057	36.93787	28.139845	67.88324	39.664707	44.050793	38.843666	6.9436283	52.56118	87.08508	67.82837	61.27466	37.48479	23.36943	73.56102	55.41738	49.573353	33.772858	39.29236	12.491865	40.453014	40.436543	38.550766	32.598072	5.889255
219490_s_at	na	81.74643	42.80404	50.638863	44.023937	14.046123	76.48996	41.19714	24.004118	29.418713	15.051545	63.010975	41.00057	23.799543	42.38564	28.900507	55.031162	35.722656	14.393288	21.083128	37.954525	37.87046	75.91706	57.590614	28.549473	43.20112	13.097452	49.303	44.768005	39.112034	34.530136	57.635376	25.520103
201293_x_at	na	8897.736	6313.5957	6653.4214	7087.7383	8144.6235	7249.996	7268.411	5539.733	7870.8687	7043.992	4639.3813	7221.3403	5661.262	6992.2134	6416.4756	7514.569	7174.3003	7659.658	5131.5635	7574.558	7972.451	7068.795	7428.682	7238.187	8210.041	6455.9053	7785.223	7591.9526	7017.0254	7520.356	6259.822	7161.5796
217879_at	na	117.70977	113.124954	75.95829	119.14416	139.32619	159.45134	135.78577	157.24437	116.26501	131.14476	182.95628	118.48034	110.0837	100.23791	90.83017	154.42317	199.05162	177.39726	121.155396	109.44807	157.95338	161.12743	174.94507	161.74052	95.689766	124.04616	112.42679	196.33197	127.23097	123.45706	107.586044	133.1217
206622_at	na	22.57273	8.428595	6.435708	8.385512	18.728165	9.441895	2.8837998	10.436573	4.2295275	4.319139	4.21533	8.426182	8.135117	19.244732	6.7559624	2.1735828	4.3542542	13.043917	7.4342713	7.3278537	3.9548266	6.675466	12.02521	4.5392466	5.2066493	3.8912718	6.9103937	3.1013978	5.3759565	9.933326	3.5944645	10.428889
208868_s_at	na	3.1882384	4.2142973	13.125458	23.409555	18.302525	13.685443	3.4605596	13.985007	3.1016533	6.9367995	12.427012	8.837215	10.817974	18.654404	8.632619	2.8651772	3.8210804	4.048112	19.514961	11.837302	7.5501237	4.4503107	21.587425	5.3754234	6.473131	3.7963629	16.478632	4.5846753	8.648278	18.329353	12.022863	6.5027194
216309_x_at	na	82.511604	70.568825	67.40558	91.89124	59.589615	42.329395	81.73512	67.211525	66.54456	122.24473	91.8066	46.24124	38.944706	81.11123	70.37461	44.262047	38.12194	57.393234	75.272	70.741974	69.26939	95.28901	69.76071	66.894165	40.949593	68.429436	42.65839	65.80357	59.992558	52.74123	75.11191	75.57877
209028_s_at	na	61.596767	66.68506	30.146212	54.03997	48.948612	69.59419	91.45765	112.297516	29.700682	57.195873	99.3066	52.920532	105.49689	54.54642	44.476757	70.048645	78.021126	57.393234	81.4285	39.645565	45.420586	52.880165	99.09932	81.58699	58.53962	83.51998	43.58864	61.893116	104.40263	72.13487	50.3225	33.740524
207088_s_at	na	242.68872	164.1097	184.51852	156.4131	143.29883	188.09529	205.16176	150.14749	140.23233	98.29313	111.40515	220.72485	148.59569	137.5467	50.106724	200.0684	173.54813	121.533325	159.54643	189.20892	138.53877	177.22707	202.32777	183.60057	120.737976	115.78907	183.52412	181.36435	157.07143	159.40625	157.5367	131.03592
207425_s_at	na	205.9602	17.435623	228.46764	152.3368	98.18098	295.7753	236.22441	49.469353	217.96164	79.445984	143.86867	141.80647	18.347284	118.77424	124.985306	79.03937	73.8446	59.012478	136.4305	227.91504	191.86902	140.83925	143.07101	194.23198	30.958454	95.95307	197.34491	157.49709	158.1622	54.633297	89.241875	124.65589
207762_at	na	6.2489476	2.7268982	3.5565755	5.3574104	10.215363	4.8800807	6.426754	3.4092805	4.793464	9.423576	7.171536	4.213091	4.846452	16.411152	11.447603	11.361909	5.2428775	4.2280283	6.330746	3.2881393	4.4342	3.0105042	10.503948	3.5836158	22.233799	5.219999	2.6578438	2.5620244	10.284438	4.6119018	4.0902524	4.2942486
200886_s_at	na	4288.5635	2928.7715	3471.0486	3001.3147	3183.93	3286.9465	3057.3223	2993.209	2747.219	1898.7196	2404.928	2408.552	2648.4998	3052.3564	1980.2477	3688.0757	3836.72	3553.5227	2469.2815	3304.1104	3182.9163	2628.1702	2509.4297	2851.722	3385.0256	3007.7634	3019.1775	2832.5203	3277.5417	3067.2693	2165.8508	2582.5608
209599_s_at	na	67.20807	16.939823	19.222445	27.951708	49.941772	28.113508	28.096447	9.392916	43.141182	14.004481	9.197083	25.895096	3.0290327	16.76535	35.65647	16.10427	28.080496	27.61712	12.138771	24.332232	13.542286	25.000275	23.905539	10.750847	3.0958455	2.0879996	4.119658	25.08087	37.943348	17.61983	21.93863	32.636288
35147_at	na	14.920956	65.03239	68.506424	119.14416	24.970886	39.146736	91.95201	113.828224	71.807976	126.432976	90.00003	73.78047	90.265175	93.03589	28.337511	117.47226	13.684798	17.721737	66.79228	49.04025	82.81167	127.095634	116.12296	117.184235	94.84545	88.55016	74.951195	32.6321	126.99724	90.93724	125.186516	104.656975
216699_s_at	na	252.12589	187.4949	177.7441	197.05954	162.16888	214.2992	146.909	271.2813	202.17142	155.22723	187.1716	109.74588	210.04178	152.06882	130.42761	171.71303	149.5553	210.41187	144.73596	200.48254	122.47978	156.80801	192.83801	199.01013	193.06818	142.74324	142.06175	172.06015	273.55048	301.42914	113.783394	150.29869
213267_at	na	17.344017	0.66106623	6.5203886	1.7469817	7.5196424	12.836734	4.8612623	1.4611201	0.4699475	2.486777	5.200732	12.022722	0.6923503	0.59032923	12.948929	0.49399605	0.533174	2.4288673	7.02771	0.37578735	6.4715347	2.3560467	1.2314974	0.836177	2.1108036	3.5116358	0.7973532	2.5620244	8.804103	1.4190466	0.7436823	0.9815425
203727_at	na	160.43216	157.33376	186.63553	102.25667	133.08348	208.25214	150.94632	282.6224	152.82693	129.70505	229.54388	216.71727	184.42482	78.749916	80.88388	195.52364	242.86073	201.50603	176.50586	196.34889	110.255775	117.67145	118.296196	172.61082	130.72911	151.6647	190.30162	221.54768	181.45801	171.23163	70.52587	92.63307
